"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2018,10,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",198.00,35.00,8.30,1.70,9.14,0.00,15.86,0.00,0.00,1930.00,461.00,47.00,410.00,0.00,1012.00,
2018,10,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",174.00,29.00,10.28,1.00,8.34,0.00,9.38,2.00,0.00,2655.00,1431.00,176.00,431.00,0.00,617.00,
2018,10,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",191.00,26.00,9.55,2.16,4.13,0.00,10.17,0.00,1.00,1614.00,644.00,161.00,158.00,0.00,651.00,
2018,10,"OO","SkyWest Airlines Inc.","CMX","Hancock/Houghton, MI: Houghton County Memorial",62.00,21.00,7.40,1.52,5.63,0.00,6.45,3.00,0.00,1276.00,259.00,235.00,258.00,0.00,524.00,
2018,10,"OO","SkyWest Airlines Inc.","CNY","Moab, UT: Canyonlands Field",52.00,8.00,2.74,0.00,2.19,0.00,3.07,0.00,0.00,482.00,202.00,0.00,66.00,0.00,214.00,
2018,10,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",62.00,12.00,5.29,0.85,3.66,0.00,2.20,1.00,0.00,1397.00,201.00,831.00,309.00,0.00,56.00,
2018,10,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",526.00,107.00,29.34,3.68,41.49,0.00,32.49,2.00,3.00,8803.00,2963.00,2211.00,1566.00,0.00,2063.00,
2018,10,"OO","SkyWest Airlines Inc.","COU","Columbia, MO: Columbia Regional",55.00,7.00,0.48,1.00,1.88,0.00,3.64,0.00,0.00,362.00,56.00,95.00,102.00,0.00,109.00,
2018,10,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",67.00,2.00,1.97,0.00,0.03,0.00,0.00,0.00,0.00,47.00,46.00,0.00,1.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",20.00,6.00,1.76,0.83,1.15,0.00,2.26,0.00,0.00,541.00,173.00,65.00,102.00,0.00,201.00,
2018,10,"OO","SkyWest Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",107.00,20.00,3.52,3.58,5.33,0.00,7.57,0.00,0.00,955.00,190.00,229.00,126.00,0.00,410.00,
2018,10,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",220.00,40.00,8.68,0.00,14.49,0.00,16.83,0.00,0.00,1998.00,610.00,0.00,571.00,0.00,817.00,
2018,10,"OO","SkyWest Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",363.00,115.00,17.84,2.96,61.61,0.00,32.59,1.00,2.00,6346.00,1375.00,407.00,1979.00,0.00,2585.00,
2018,10,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",207.00,32.00,14.58,1.81,7.78,0.00,7.83,0.00,0.00,1821.00,1006.00,70.00,273.00,0.00,472.00,
2018,10,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",183.00,46.00,7.78,1.26,17.18,0.00,19.78,0.00,0.00,2790.00,447.00,83.00,737.00,0.00,1523.00,
2018,10,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",4205.00,663.00,137.51,8.97,209.14,1.00,306.38,23.00,3.00,62084.00,29466.00,831.00,7446.00,372.00,23969.00,
2018,10,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",837.00,205.00,35.72,10.78,91.44,0.00,67.06,20.00,2.00,16374.00,3576.00,1412.00,5467.00,0.00,5919.00,
2018,10,"OO","SkyWest Airlines Inc.","DHN","Dothan, AL: Dothan Regional",116.00,12.00,2.16,0.78,4.87,0.96,3.23,3.00,0.00,714.00,85.00,115.00,104.00,269.00,141.00,
2018,10,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",235.00,42.00,10.31,3.78,10.66,0.00,17.24,2.00,1.00,2457.00,487.00,371.00,871.00,0.00,728.00,
2018,10,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",134.00,14.00,3.84,2.09,1.61,0.00,6.45,0.00,0.00,759.00,186.00,123.00,77.00,0.00,373.00,
2018,10,"OO","SkyWest Airlines Inc.","DSM","Des Moines, IA: Des Moines International",75.00,10.00,5.45,0.00,2.00,0.00,2.55,1.00,0.00,602.00,335.00,0.00,58.00,0.00,209.00,
2018,10,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3423.00,427.00,84.82,24.28,116.09,0.79,201.02,5.00,2.00,33336.00,10653.00,3713.00,5969.00,31.00,12970.00,
2018,10,"OO","SkyWest Airlines Inc.","DVL","Devils Lake, ND: Devils Lake Regional",53.00,9.00,2.00,0.00,2.44,0.00,4.56,3.00,0.00,1291.00,905.00,0.00,95.00,0.00,291.00,
2018,10,"OO","SkyWest Airlines Inc.","EAR","Kearney, NE: Kearney Regional",54.00,5.00,2.31,0.00,1.81,0.00,0.88,0.00,0.00,360.00,288.00,0.00,46.00,0.00,26.00,
2018,10,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Chippewa Valley Regional",62.00,13.00,7.40,1.00,1.31,0.00,3.29,1.00,1.00,561.00,364.00,93.00,26.00,0.00,78.00,
2018,10,"OO","SkyWest Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",86.00,19.00,6.47,1.00,3.74,0.00,7.79,2.00,1.00,1581.00,622.00,298.00,137.00,0.00,524.00,
2018,10,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",58.00,5.00,0.87,0.21,3.79,0.00,0.14,0.00,0.00,133.00,52.00,4.00,74.00,0.00,3.00,
2018,10,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",86.00,18.00,6.46,0.00,4.95,0.00,6.59,0.00,0.00,688.00,292.00,0.00,165.00,0.00,231.00,
2018,10,"OO","SkyWest Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",89.00,9.00,3.74,0.00,1.25,0.00,4.01,0.00,1.00,491.00,219.00,0.00,56.00,0.00,216.00,
2018,10,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",54.00,7.00,2.74,0.27,2.00,0.00,2.00,1.00,1.00,391.00,188.00,4.00,39.00,0.00,160.00,
2018,10,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",249.00,30.00,15.90,1.50,5.20,0.00,7.40,0.00,0.00,1591.00,915.00,179.00,246.00,0.00,251.00,
2018,10,"OO","SkyWest Airlines Inc.","EVV","Evansville, IN: Evansville Regional",58.00,3.00,0.54,0.00,0.46,0.00,2.00,0.00,0.00,136.00,31.00,0.00,26.00,0.00,79.00,
2018,10,"OO","SkyWest Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",,,,,,,,,,,,,,,,
2018,10,"OO","SkyWest Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",120.00,31.00,4.24,10.28,9.61,0.00,6.87,2.00,0.00,1804.00,298.00,634.00,458.00,0.00,414.00,
2018,10,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",224.00,29.00,7.92,1.22,9.58,0.00,10.28,1.00,2.00,1912.00,854.00,129.00,448.00,0.00,481.00,
2018,10,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",787.00,101.00,28.01,1.32,19.95,0.00,51.73,3.00,0.00,6615.00,2463.00,95.00,754.00,0.00,3303.00,
2018,10,"OO","SkyWest Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",115.00,12.00,5.52,1.00,3.08,0.00,2.40,0.00,1.00,372.00,184.00,31.00,74.00,0.00,83.00,
2018,10,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",115.00,12.00,4.34,0.13,1.90,0.00,5.63,0.00,0.00,461.00,267.00,3.00,44.00,0.00,147.00,
2018,10,"OO","SkyWest Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",90.00,11.00,2.43,0.00,5.14,0.00,3.43,1.00,0.00,491.00,202.00,0.00,163.00,0.00,126.00,
2018,10,"OO","SkyWest Airlines Inc.","FNT","Flint, MI: Bishop International",120.00,12.00,3.44,0.00,3.24,0.00,5.32,2.00,5.00,523.00,139.00,0.00,117.00,0.00,267.00,
2018,10,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",297.00,49.00,8.86,2.71,24.47,0.00,12.96,5.00,8.00,2198.00,485.00,106.00,771.00,0.00,836.00,
2018,10,"OO","SkyWest Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",,,,,,,,,,,,,,,,
2018,10,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",499.00,86.00,28.45,2.91,27.81,0.00,26.82,3.00,3.00,4969.00,2099.00,163.00,1045.00,0.00,1662.00,
2018,10,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",62.00,9.00,2.81,0.36,2.83,0.00,3.00,0.00,0.00,254.00,64.00,13.00,111.00,0.00,66.00,
2018,10,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",287.00,60.00,13.05,1.67,14.01,0.00,31.26,4.00,0.00,3813.00,857.00,113.00,653.00,0.00,2190.00,
2018,10,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",168.00,12.00,3.68,1.48,1.73,0.00,5.11,0.00,1.00,1137.00,130.00,592.00,86.00,0.00,329.00,
2018,10,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",182.00,14.00,4.57,0.00,4.47,0.00,4.96,0.00,1.00,609.00,270.00,0.00,118.00,0.00,221.00,
2018,10,"OO","SkyWest Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",107.00,10.00,4.36,1.49,3.07,0.00,1.08,0.00,0.00,472.00,206.00,93.00,114.00,0.00,59.00,
2018,10,"OO","SkyWest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",198.00,28.00,7.26,0.99,10.77,0.00,8.97,1.00,0.00,1681.00,529.00,37.00,435.00,0.00,680.00,
2018,10,"OO","SkyWest Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",255.00,53.00,11.10,3.20,18.47,0.00,20.23,0.00,0.00,2919.00,643.00,276.00,788.00,0.00,1212.00,
2018,10,"OO","SkyWest Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",97.00,26.00,4.98,1.24,6.04,0.00,13.74,1.00,0.00,1613.00,297.00,141.00,228.00,0.00,947.00,
2018,10,"OO","SkyWest Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",48.00,6.00,3.27,0.00,2.07,0.00,0.66,0.00,0.00,313.00,209.00,0.00,71.00,0.00,33.00,
2018,10,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",150.00,13.00,5.92,0.95,2.17,0.00,3.96,0.00,0.00,706.00,464.00,21.00,50.00,0.00,171.00,
2018,10,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",54.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,121.00,82.00,0.00,0.00,0.00,39.00,
2018,10,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",177.00,20.00,7.90,0.01,3.23,0.00,8.86,0.00,0.00,1585.00,878.00,1.00,172.00,0.00,534.00,
2018,10,"OO","SkyWest Airlines Inc.","HOU","Houston, TX: William P Hobby",28.00,14.00,4.10,0.00,7.52,0.00,2.38,1.00,0.00,1384.00,676.00,0.00,416.00,0.00,292.00,
2018,10,"OO","SkyWest Airlines Inc.","HPN","White Plains, NY: Westchester County",163.00,35.00,13.22,1.26,12.78,0.00,7.74,4.00,2.00,2061.00,1006.00,34.00,523.00,0.00,498.00,
2018,10,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",108.00,21.00,4.64,2.34,3.71,0.00,10.31,0.00,0.00,1352.00,259.00,251.00,151.00,0.00,691.00,
2018,10,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",179.00,21.00,9.55,0.00,3.54,0.00,7.91,0.00,0.00,1912.00,1175.00,0.00,99.00,0.00,638.00,
2018,10,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",610.00,148.00,31.38,0.12,82.40,0.00,34.09,0.00,0.00,9922.00,5067.00,6.00,2327.00,0.00,2522.00,
2018,10,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",291.00,54.00,21.50,0.25,14.61,0.00,17.64,0.00,0.00,4105.00,1965.00,98.00,652.00,0.00,1390.00,
2018,10,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",125.00,4.00,2.00,0.00,0.05,0.00,1.95,0.00,0.00,249.00,127.00,0.00,1.00,0.00,121.00,
2018,10,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",58.00,7.00,2.94,1.72,1.38,0.00,0.96,0.00,2.00,418.00,201.00,82.00,53.00,0.00,82.00,
2018,10,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",175.00,37.00,13.25,0.04,16.84,0.00,6.87,1.00,0.00,1768.00,791.00,2.00,552.00,0.00,423.00,
2018,10,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",52.00,6.00,1.82,1.00,1.18,0.00,2.00,0.00,0.00,321.00,82.00,61.00,59.00,0.00,119.00,
2018,10,"OO","SkyWest Airlines Inc.","ISN","Williston, ND: Sloulin Field International",138.00,21.00,7.09,0.64,5.70,0.00,7.57,0.00,1.00,1223.00,535.00,58.00,262.00,0.00,368.00,
2018,10,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",89.00,5.00,1.00,1.96,0.35,0.00,1.69,0.00,1.00,1098.00,47.00,974.00,20.00,0.00,57.00,
2018,10,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",30.00,6.00,3.69,0.00,0.04,0.00,2.27,0.00,1.00,1677.00,1352.00,0.00,20.00,0.00,305.00,
2018,10,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",44.00,14.00,3.29,0.04,5.60,0.00,5.07,1.00,0.00,894.00,340.00,6.00,181.00,0.00,367.00,
2018,10,"OO","SkyWest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",229.00,49.00,6.75,5.52,22.24,0.00,14.49,0.00,0.00,2593.00,558.00,290.00,865.00,0.00,880.00,
2018,10,"OO","SkyWest Airlines Inc.","JMS","Jamestown, ND: Jamestown Regional",85.00,9.00,3.20,0.99,2.30,0.00,2.52,4.00,6.00,1070.00,682.00,219.00,50.00,0.00,119.00,
2018,10,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",288.00,32.00,7.14,0.00,11.99,0.00,12.87,1.00,1.00,1624.00,476.00,0.00,405.00,0.00,743.00,
2018,10,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",54.00,16.00,4.13,1.48,4.70,0.00,5.69,0.00,1.00,2260.00,804.00,914.00,170.00,0.00,372.00,
2018,10,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",207.00,30.00,6.38,3.03,4.56,0.00,16.03,0.00,0.00,3560.00,882.00,193.00,133.00,0.00,2352.00,
2018,10,"OO","SkyWest Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",51.00,20.00,9.17,0.00,3.76,0.00,7.07,1.00,0.00,1229.00,700.00,0.00,163.00,0.00,366.00,
2018,10,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2730.00,443.00,64.01,10.01,167.10,0.00,201.89,5.00,4.00,31573.00,10672.00,775.00,6074.00,0.00,14052.00,
2018,10,"OO","SkyWest Airlines Inc.","LBF","North Platte, NE: North Platte Regional Airport Lee Bird Field",54.00,4.00,1.00,0.00,0.08,0.00,2.92,0.00,1.00,180.00,34.00,0.00,2.00,0.00,144.00,
2018,10,"OO","SkyWest Airlines Inc.","LBL","Liberal, KS: Liberal Mid-America Regional",54.00,7.00,1.56,0.00,1.49,0.00,3.95,1.00,0.00,1103.00,176.00,0.00,79.00,0.00,848.00,
2018,10,"OO","SkyWest Airlines Inc.","LEX","Lexington, KY: Blue Grass",133.00,24.00,10.80,0.89,3.36,0.00,8.95,0.00,1.00,1344.00,602.00,112.00,123.00,0.00,507.00,
2018,10,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",1100.00,294.00,36.68,47.53,112.78,0.00,97.01,7.00,4.00,20226.00,3854.00,4297.00,5990.00,0.00,6085.00,
2018,10,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",124.00,6.00,2.00,2.59,0.00,0.00,1.41,0.00,0.00,320.00,183.00,78.00,0.00,0.00,59.00,
2018,10,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",38.00,6.00,0.81,0.93,0.66,0.00,3.60,0.00,0.00,247.00,47.00,39.00,18.00,0.00,143.00,
2018,10,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",114.00,7.00,1.00,0.00,3.77,0.00,2.23,0.00,0.00,288.00,49.00,0.00,130.00,0.00,109.00,
2018,10,"OO","SkyWest Airlines Inc.","LRD","Laredo, TX: Laredo International",6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,49.00,
2018,10,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",147.00,25.00,6.56,0.86,11.08,1.00,5.49,0.00,0.00,1276.00,282.00,209.00,386.00,21.00,378.00,
2018,10,"OO","SkyWest Airlines Inc.","LWB","Lewisburg, WV: Greenbrier Valley",54.00,22.00,3.21,4.00,8.39,0.00,6.40,0.00,1.00,1363.00,217.00,382.00,250.00,0.00,514.00,
2018,10,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",79.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,102.00,55.00,0.00,0.00,0.00,47.00,
2018,10,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",81.00,21.00,6.01,0.86,7.24,0.00,6.89,0.00,3.00,1919.00,1185.00,53.00,325.00,0.00,356.00,
2018,10,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",176.00,30.00,9.67,1.22,7.97,0.00,11.13,0.00,0.00,2208.00,534.00,228.00,502.00,0.00,944.00,
2018,10,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",173.00,27.00,5.37,0.62,6.23,0.00,14.78,0.00,0.00,1355.00,258.00,26.00,255.00,0.00,816.00,
2018,10,"OO","SkyWest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",154.00,28.00,8.61,0.04,11.47,0.00,7.88,1.00,0.00,1642.00,808.00,2.00,338.00,0.00,494.00,
2018,10,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",280.00,49.00,14.62,6.47,12.55,0.00,15.36,0.00,1.00,2305.00,601.00,569.00,422.00,0.00,713.00,
2018,10,"OO","SkyWest Airlines Inc.","MEI","Meridian, MS: Key Field",93.00,14.00,7.03,0.00,2.53,0.00,4.43,1.00,0.00,1623.00,992.00,0.00,112.00,0.00,519.00,
2018,10,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",35.00,5.00,1.52,0.00,0.26,0.00,3.22,0.00,0.00,392.00,131.00,0.00,30.00,0.00,231.00,
2018,10,"OO","SkyWest Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",,,,,,,,,,,,,,,,
2018,10,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",277.00,43.00,13.02,0.09,13.39,0.00,16.50,0.00,2.00,2735.00,1484.00,11.00,422.00,0.00,818.00,
2018,10,"OO","SkyWest Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",84.00,9.00,0.00,0.02,3.30,0.00,5.67,0.00,0.00,337.00,0.00,1.00,80.00,0.00,256.00,
2018,10,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",413.00,74.00,20.01,4.36,21.44,0.03,28.16,0.00,0.00,4181.00,1129.00,599.00,1019.00,1.00,1433.00,
2018,10,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",62.00,21.00,7.80,0.03,3.38,0.00,9.80,0.00,0.00,2272.00,901.00,6.00,225.00,0.00,1140.00,
2018,10,"OO","SkyWest Airlines Inc.","MLI","Moline, IL: Quad City International",142.00,12.00,5.05,0.00,1.73,0.00,5.22,0.00,1.00,565.00,361.00,0.00,50.00,0.00,154.00,
2018,10,"OO","SkyWest Airlines Inc.","MLU","Monroe, LA: Monroe Regional",112.00,12.00,1.76,1.13,1.81,0.00,7.30,0.00,0.00,653.00,108.00,67.00,64.00,0.00,414.00,
2018,10,"OO","SkyWest Airlines Inc.","MOB","Mobile, AL: Mobile Regional",107.00,16.00,2.74,1.35,6.61,0.00,5.30,0.00,0.00,658.00,142.00,75.00,155.00,0.00,286.00,
2018,10,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",202.00,29.00,10.80,0.00,11.84,0.00,6.36,0.00,0.00,1072.00,578.00,0.00,330.00,0.00,164.00,
2018,10,"OO","SkyWest Airlines Inc.","MQT","Marquette, MI: Sawyer International",89.00,6.00,4.00,0.40,1.00,0.00,0.60,1.00,1.00,212.00,139.00,18.00,28.00,0.00,27.00,
2018,10,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",290.00,40.00,9.31,2.18,8.16,0.00,20.35,0.00,4.00,3448.00,1607.00,111.00,401.00,0.00,1329.00,
2018,10,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",216.00,33.00,12.21,2.23,11.31,0.00,7.25,0.00,0.00,1452.00,867.00,69.00,267.00,0.00,249.00,
2018,10,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",105.00,14.00,5.55,0.96,3.52,0.00,3.98,0.00,1.00,676.00,345.00,45.00,89.00,0.00,197.00,
2018,10,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4085.00,572.00,91.51,30.88,214.95,0.13,234.53,9.00,10.00,42045.00,11584.00,4739.00,8798.00,4.00,16920.00,
2018,10,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",27.00,4.00,2.57,0.00,1.43,0.00,0.00,0.00,0.00,610.00,583.00,0.00,27.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",28.00,4.00,1.13,0.00,2.88,0.00,0.00,0.00,0.00,205.00,157.00,0.00,48.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,10,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",70.00,3.00,2.00,0.00,0.41,0.00,0.59,0.00,0.00,148.00,63.00,0.00,35.00,0.00,50.00,
2018,10,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",492.00,105.00,20.06,2.82,50.99,0.00,31.14,1.00,0.00,4640.00,900.00,178.00,1581.00,0.00,1981.00,
2018,10,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",286.00,38.00,13.79,0.83,9.51,0.00,13.87,0.00,0.00,2251.00,926.00,62.00,293.00,0.00,970.00,
2018,10,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",185.00,15.00,6.41,0.00,2.80,0.00,5.79,0.00,2.00,683.00,359.00,0.00,113.00,0.00,211.00,
2018,10,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",6087.00,1302.00,214.48,18.28,533.10,0.00,536.15,45.00,18.00,99531.00,34528.00,3014.00,23176.00,0.00,38813.00,
2018,10,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",88.00,13.00,4.99,0.20,4.51,0.00,3.30,1.00,0.00,1170.00,955.00,5.00,126.00,0.00,84.00,
2018,10,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional",32.00,9.00,3.14,1.00,1.46,0.00,3.41,1.00,2.00,700.00,380.00,25.00,57.00,0.00,238.00,
2018,10,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",62.00,16.00,6.46,0.00,6.07,0.00,3.47,0.00,1.00,891.00,400.00,0.00,330.00,0.00,161.00,
2018,10,"OO","SkyWest Airlines Inc.","PBG","Plattsburgh, NY: Plattsburgh International",54.00,4.00,2.96,0.00,1.00,0.00,0.04,0.00,1.00,1190.00,1162.00,0.00,26.00,0.00,2.00,
2018,10,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",451.00,61.00,7.00,2.10,18.93,0.00,32.97,6.00,0.00,3720.00,449.00,256.00,584.00,0.00,2431.00,
2018,10,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",58.00,14.00,1.90,0.00,5.87,0.00,6.23,0.00,0.00,508.00,92.00,0.00,137.00,0.00,279.00,
2018,10,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",890.00,76.00,13.81,0.79,17.17,0.00,44.23,1.00,0.00,5893.00,2673.00,19.00,566.00,0.00,2635.00,
2018,10,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",213.00,25.00,9.44,1.88,6.29,0.00,7.39,1.00,0.00,1410.00,764.00,112.00,208.00,0.00,326.00,
2018,10,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62.00,8.00,0.79,0.10,1.06,0.00,6.05,1.00,0.00,784.00,50.00,5.00,67.00,0.00,662.00,
